cop_l_x	cop_l_y	cop_l_z	for_l_x	for_l_y	for_l_z	mom_l_x	mom_l_y	mom_l_z	cop_r_x	cop_r_y	cop_r_z	for_r_x	for_r_y	for_r_z	mom_r_x	mom_r_y	mom_r_z
-0.053230999999999994	0.0	-0.319973	8.824602	353.3703	46.694621999999995	113.068878	6.417977	-18.810179	0.06930499999999999	0.0	0.185898	-40.813339	493.60778799999997	-131.590485	-91.760719	1.834064	34.209446
-0.056101	0.0	-0.32266300000000003	16.704025	393.456787	65.097984	126.954109	6.013372	-22.073269	0.067078	0.0	0.19528399999999999	-40.347687	434.019867	-125.56121100000001	-84.757225	1.410665	29.113077
-0.058302	0.0	-0.322275	26.59811	432.41278099999994	82.644829	139.355835	5.1130510000000005	-25.210726	0.064099	0.0	0.204431	-39.832565	371.716949	-115.967827	-75.99045600000001	0.892416	23.826708
-0.060110000000000004	0.0	-0.319367	37.649864	470.43002300000006	98.061699	150.23967	3.836726	-28.27737	0.059967999999999994	0.0	0.213025	-39.334808	310.087097	-103.565826	-66.056274	0.270474	18.595398
-0.061689999999999995	0.0	-0.314332	49.255695	508.717987	111.143547	159.906555	2.375463	-31.38291	0.053884	0.0	0.221404	-39.026638	249.87675499999997	-89.021027	-55.32360500000001	-0.448284	13.464341000000001
-0.063067	0.0	-0.307752	60.414009	546.451599	121.21911599999999	168.171829	0.915191	-34.462841	0.044608	0.0	0.229816	-39.044273	193.966965	-73.75554699999999	-44.576626	-1.1476309999999998	8.652431
-0.06426799999999999	0.0	-0.300216	70.527321	583.166565	128.02919	175.07608000000002	-0.442654	-37.478928	0.029512	0.0	0.238819	-39.354008	143.706207	-58.78885699999999	-34.319832	-1.790002	4.241003
-0.065304	0.0	-0.292192	79.18875899999999	617.977844	131.688248	180.568176	-1.546443	-40.356334999999994	0.00344	0.0	0.249579	-39.842613	100.35818499999999	-44.908279	-25.047316	-2.40544	0.34523000000000004
-0.066183	0.0	-0.283951	86.160873	649.8594969999999	132.570145	184.528214	-2.275143	-43.009415000000004	-0.045599	0.0	0.264133	-40.46027	64.583405	-32.57362	-17.058622	-3.009177	-2.944919
-0.06686900000000001	0.0	-0.27598	91.082298	676.370728	131.14579799999998	186.66488600000002	-2.631475	-45.228396999999994	-0.14607799999999999	0.0	0.285209	-41.194023	37.625484	-22.587564	-10.731123	-3.55387	-5.496247
-0.06740800000000001	0.0	-0.267571	94.428123	698.36499	127.68011499999999	186.862549	-2.7574110000000003	-47.075043	-0.440591	0.0	0.330275	-42.081944	17.017441	-14.405682999999998	-5.620430000000001	-4.038461	-7.497727
-0.067771	0.0	-0.258905	96.329735	713.9024049999999	122.599976	184.833176	-2.73181	-48.382061	-2.677188	0.0	0.609865	-43.00383	3.2941589999999996	-8.4353	-2.0089930000000003	-4.407825	-8.819083000000001
-0.067993	0.0	-0.24961399999999997	97.255341	723.140808	116.079422	180.505951	-2.621645	-49.168479999999995	1.91598	0.0	0.06991599999999999	-43.898888	-4.988914	-4.356455	0.34880500000000003	-4.634519999999999	-9.558661
-0.06807200000000001	0.0	-0.239796	97.480995	725.924072	108.404968	174.073364	-2.511794	-49.415257000000004	1.10474	0.0	0.18921400000000002	-44.734226	-8.896465	-1.944818	1.6833360000000002	-4.71968	-9.828278
-0.068011	0.0	-0.230015	97.207588	722.758301	100.29480699999999	166.245605	-2.4234310000000003	-49.155781	1.022685	0.0	0.232591	-45.515701	-9.537772	-0.813709	2.218404	-4.757236	-9.75414
-0.067838	0.0	-0.219612	96.5644	714.133301	91.561203	156.832001	-2.277539	-48.445339000000004	1.181262	0.0	0.27496	-46.319855	-7.9927470000000005	-0.502221	2.1976869999999997	-4.799169	-9.441529
-0.067569	0.0	-0.20919200000000002	95.661377	701.162109	82.91759499999999	146.677444	-2.036302	-47.377033000000004	1.7359419999999999	0.0	0.352589	-47.043083	-5.193203	-0.8205520000000001	1.831066	-4.805021	-9.015097
-0.06718500000000001	0.0	-0.198632	94.51509899999999	684.413574	74.382301	135.946625	-1.681489	-45.982151	4.714148000000001	0.0	0.71337	-47.624943	-1.8167380000000002	-1.592467	1.296006	-4.77528	-8.56437
-0.066703	0.0	-0.188223	93.17842900000001	665.2636719999999	66.421516	125.217628	-1.2204139999999999	-44.375134	-5.092	0.0	-0.45359399999999994	-48.030891	1.6010010000000001	-2.553605	0.726205	-4.77503	-8.152296
-0.066136	0.0	-0.17794400000000002	91.645523	644.695068	59.178692000000005	114.719826	-0.670172	-42.637775	-1.6417549999999999	0.0	-0.048572000000000004	-48.30072	4.7605129999999996	-3.5077830000000003	0.231227	-4.844807	-7.815598
-0.065456	0.0	-0.167642	89.896225	623.200867	52.550059999999995	104.474411	-0.067253	-40.791996000000005	-1.011729	0.0	0.014674000000000001	-48.499912	7.494519	-4.443135	-0.109971	-4.962523	-7.5824240000000005
-0.064712	0.0	-0.157889	88.133827	603.006714	46.863995	95.20830500000001	0.48063	-39.021564	-0.782045	0.0	0.029664999999999997	-48.688232	9.560802	-5.297005	-0.283618	-5.08875	-7.4769820000000005
-0.063898	0.0	-0.147798	86.373611	583.461365	41.624268	86.234436	0.977852	-37.281867999999996	-0.673662	0.0	0.034073	-48.944041999999996	11.11955	-6.133551000000001	-0.378878	-5.215781	-7.4908220000000005
-0.063024	0.0	-0.13728900000000002	84.750015	565.16864	36.769001	77.59137700000001	1.390894	-35.618904	-0.627473	0.0	0.034729	-49.308681	12.162759	-6.991747	-0.422397	-5.3030349999999995	-7.631802
-0.06216	0.0	-0.127306	83.450851	549.8555299999999	32.582691	69.999664	1.651081	-34.178913	-0.623426	0.0	0.033673	-49.767113	12.654115	-7.797575	-0.42610299999999995	-5.327838	-7.888901
-0.06124500000000001	0.0	-0.116523	82.31778	535.83606	28.503607000000002	62.437153	1.776879	-32.817066	-0.650219	0.0	0.034124	-50.426468	12.738284	-8.589382	-0.434679	-5.330373000000001	-8.282669
-0.060424	0.0	-0.106092	81.45506999999999	524.8431400000001	24.966086999999998	55.681709	1.7429729999999999	-31.713022	-0.698978	0.0	0.037648	-51.248459000000004	12.512036	-9.254010000000001	-0.471059	-5.324053	-8.745637
-0.059667	0.0	-0.095529	80.77748100000001	516.1922	21.700907	49.311325	1.539351	-30.79978	-0.769664	0.0	0.04033	-52.217918	12.060682	-9.893286999999999	-0.486413	-5.277705	-9.282672999999999
-0.059026999999999996	0.0	-0.08514400000000001	80.29531899999999	510.124207	18.780439	43.434124	1.186091	-30.110868	-0.8553649999999999	0.0	0.034373	-53.241199	11.516836	-10.499678999999999	-0.395872	-5.190651	-9.851101
-0.058575999999999996	0.0	-0.075623	80.00016	506.759583	16.393684	38.322468	0.769092	-29.684103000000004	-0.9368690000000001	0.0	0.017308	-54.233020999999994	11.070314999999999	-10.954857	-0.191604	-5.1341660000000005	-10.371439
-0.058292	0.0	-0.066087	79.838531	505.526154	14.259838	33.408932	0.289524	-29.468272999999996	-1.011366	0.0	-0.013753	-55.282589	10.747019	-11.287022	0.147801	-5.1375839999999995	-10.869166
-0.05818400000000001	0.0	-0.056967	79.83097099999999	506.267303	12.339017	28.840670000000003	-0.236026	-29.456507000000002	-1.073595	0.0	-0.053469	-56.32256700000001	10.543733999999999	-11.565986	0.563758	-5.165579	-11.319701
-0.058248	0.0	-0.047978	79.995979	508.681702	10.442691	24.405775	-0.807002	-29.629868	-1.120341	0.0	-0.087681	-57.36478	10.45995	-11.890491	0.917142	-5.199587999999999	-11.718715
-0.058514	0.0	-0.038791	80.38265200000001	512.6395259999999	8.384958000000001	19.885639	-1.404809	-29.996426	-1.143225	0.0	-0.10520299999999999	-58.429165000000005	10.541132000000001	-12.328864999999999	1.108955	-5.241395	-12.050889999999999
-0.05894	0.0	-0.030139999999999997	80.991341	517.6113889999999	6.191577	15.600592	-1.948218	-30.507782000000002	-1.1402940000000001	0.0	-0.106359	-59.415397999999996	10.782338000000001	-12.876994999999999	1.146796	-5.264179	-12.295035
-0.059537	0.0	-0.021289	81.901115	524.0306400000001	3.5834620000000004	11.156301	-2.427499	-31.199245	-1.106333	0.0	-0.09875199999999999	-60.417384999999996	11.266397	-13.547776	1.112575	-5.263158	-12.464387
-0.060295	0.0	-0.012555	83.075066	531.919556	0.614679	6.678223	-2.785402	-32.07217	-1.037026	0.0	-0.085361	-61.443287	12.080881	-14.232157	1.0312379999999999	-5.293552	-12.528185
-0.061201	0.0	-0.00396	84.43611899999999	541.420654	-2.754802	2.143815	-3.053023	-33.135288	-0.947786	0.0	-0.068633	-62.542393000000004	13.192598	-14.906704000000001	0.9054469999999999	-5.397493	-12.503759
-0.062287	0.0	0.005092	86.039146	553.371033	-6.862964999999999	-2.8176400000000004	-3.278593	-34.467696999999994	-0.853424	0.0	-0.051352999999999996	-63.82141899999999	14.563329000000001	-15.684697	0.747871	-5.54263	-12.428695
-0.063421	0.0	0.013744	87.74002800000001	566.58374	-11.288774	-7.786991	-3.4176900000000003	-35.933475	-0.772415	0.0	-0.037101999999999996	-65.111855	15.969617000000001	-16.488395999999998	0.592512	-5.665618	-12.335165
-0.064751	0.0	0.023249000000000002	89.819008	582.902649	-16.582434	-13.551929999999999	-3.4272940000000003	-37.743431	-0.69401	0.0	-0.027488	-66.50370799999999	17.591316	-17.333702	0.48354600000000003	-5.7812470000000005	-12.208548
-0.066136	0.0	0.032811	92.086929	600.971497	-22.318379999999998	-19.718439	-3.256386	-39.746075	-0.626845	0.0	-0.026677	-67.849464	19.255245000000002	-18.09926	0.513679	-5.899212	-12.070048
-0.067517	0.0	0.042315	94.402527	620.180786	-28.418647999999997	-26.243123999999998	-2.903211	-41.872925	-0.57197	0.0	-0.032666	-69.139145	20.876998999999998	-18.793127	0.681958	-6.034	-11.941017
-0.06892899999999999	0.0	0.052278	96.789787	640.920471	-35.165062	-33.506077000000005	-2.3544959999999997	-44.177708	-0.525146	0.0	-0.039346	-70.356606	22.499676	-19.483342999999998	0.885267	-6.211143	-11.815610000000001
-0.07019299999999999	0.0	0.061797000000000005	98.959808	660.532776	-41.906128	-40.818690999999994	-1.71121	-46.364810999999996	-0.48650200000000005	0.0	-0.042761	-71.247353	24.060757000000002	-20.19458	1.028856	-6.419932	-11.705608999999999
-0.071358	0.0	0.07165	100.907822	679.790344	-49.181430999999996	-48.707161	-0.997186	-48.508423	-0.440247	0.0	-0.052466	-71.68441800000001	26.320276	-21.345303	1.380931	-6.673771	-11.587434
-0.072345	0.0	0.08136	102.20386500000001	697.095215	-56.68784300000001	-56.715984	-0.319941	-50.431469	-0.372127	0.0	-0.083716	-71.34992199999999	30.641768	-23.629622	2.565216	-6.980573	-11.402637
-0.07317	0.0	0.091116	102.520325	712.193604	-64.78954300000001	-64.89194499999999	0.208585	-52.111549	-0.28222800000000003	0.0	-0.138037	-69.848816	39.138397	-27.554689	5.402547	-7.395604	-11.045961
-0.073726	0.0	0.09991699999999999	101.755142	722.74115	-72.653076	-72.214066	0.43650100000000003	-53.284653000000006	-0.20288499999999998	0.0	-0.190329	-67.108307	51.88739	-31.877816999999997	9.875680000000001	-8.016631	-10.527197
-0.074034	0.0	0.109025	99.925179	728.871887	-80.95118000000001	-79.4655	0.42549799999999993	-53.96095699999999	-0.13908800000000002	0.0	-0.233332	-62.74720799999999	70.588554	-35.564774	16.470545	-9.156163000000001	-9.818056
-0.07405199999999999	0.0	0.118153	97.20699300000001	728.960083	-89.146141	-86.129112	0.18745699999999998	-53.981167000000006	-0.094455	0.0	-0.26406599999999997	-57.174038	94.552933	-37.250946	24.96817	-10.741495	-8.930962
-0.073827	0.0	0.127606	93.629807	722.21167	-97.485123	-92.15827900000001	-0.365603	-53.319065	-0.062452	0.0	-0.28717	-50.920506	124.270233	-36.310604	35.686676	-12.471313	-7.760984
-0.073384	0.0	0.137508	89.246071	707.707825	-105.69085700000001	-97.315735	-1.18505	-51.934643	-0.039012	0.0	-0.30517	-44.869907	159.321075	-32.188351000000004	48.620014000000005	-14.134679	-6.215363
-0.072684	0.0	0.14796600000000001	84.21176899999999	684.4072269999999	-113.263855	-101.269035	-2.089471	-49.745693	-0.021359	0.0	-0.319379	-39.872417	198.59433	-24.631596	63.426903	-15.561157999999999	-4.241722
-0.071687	0.0	0.158804	78.893097	652.073669	-119.60001399999999	-103.551849	-2.974513	-46.745052	-0.007909999999999999	0.0	-0.330315	-36.598178999999995	239.521469	-14.218157000000001	79.117538	-16.367104	-1.89465
-0.070306	0.0	0.170427	73.463753	609.708618	-124.161629	-103.910736	-3.7996300000000005	-42.866245	0.002859	0.0	-0.338282	-35.291053999999995	280.759003	-1.442323	94.97558599999999	-16.323764999999998	0.802615
-0.06840800000000001	0.0	0.183059	68.204193	558.254456	-125.938255	-102.193329	-4.485118	-38.188808	0.011529000000000001	0.0	-0.342835	-36.104057	319.557373	12.852951	109.55556499999999	-15.450356	3.684057
-0.065637	0.0	0.197588	62.953796	497.341949	-124.08768500000001	-98.269028	-5.042993	-32.643826000000004	0.018791	0.0	-0.344267	-39.028019	355.790161	28.404087	122.48687	-13.801785	6.685630000000001
-0.061498000000000004	0.0	0.21479499999999999	57.527027000000004	428.29254199999997	-117.931976	-91.994904	-5.475828	-26.339223999999998	0.024978999999999998	0.0	-0.343111	-43.906773	389.959045	44.768814	133.799423	-11.522489	9.740891
-0.055997000000000005	0.0	0.23318000000000003	52.480701	361.984344	-108.515152	-84.407639	-5.731888	-20.269897	0.029786	0.0	-0.340285	-49.538681	419.97180199999997	59.782917000000005	142.91000400000001	-9.247641999999999	12.509241000000001
-0.047330000000000004	0.0	0.25656799999999996	47.181568	291.75158700000003	-95.209633	-74.854004	-5.807762	-13.808716	0.034087	0.0	-0.335965	-55.941216000000004	452.27288799999997	75.369812	151.94799799999998	-7.006879	15.416549
-0.034085000000000004	0.0	0.286077	42.206707	225.745056	-80.09713	-64.580444	-5.664474	-7.694442	0.037476	0.0	-0.330727	-61.933052	485.806366	89.715469	160.669373	-5.147791000000001	18.205965
-0.012586	0.0	0.32808899999999996	37.583012	165.266846	-64.47058100000001	-54.222221	-5.359266000000001	-2.08	0.040021	0.0	-0.324365	-67.077736	521.9315799999999	102.29924	169.296143	-3.700171	20.887983
0.026954000000000002	0.0	0.400487	33.248321999999995	110.475967	-49.054210999999995	-44.244205	-4.933835	2.977739	0.041839999999999995	0.0	-0.31629	-71.080551	562.12262	112.820633	177.793549	-2.7620709999999997	23.519367000000003
0.10040700000000001	0.0	0.53109	29.701041999999998	68.199013	-36.360508	-36.219803000000006	-4.468762	6.847678999999999	0.042858999999999994	0.0	-0.307638	-73.270195	600.804138	119.8638	184.830307	-2.44707	25.749609
0.317211	0.0	0.9095559999999999	26.317448	31.947996000000003	-24.887684	-29.058481	-3.92121	10.134249	0.043351	0.0	-0.29756	-73.930626	642.289368	124.366974	191.119644	-2.5573639999999997	27.843908000000003
2.5577490000000003	0.0	4.790854	23.325357	4.903575	-15.875623999999998	-23.492317	-3.366507	12.542113	0.043384	0.0	-0.287191	-73.105598	681.052429	125.886726	195.591904	-2.992787	29.546968
-0.9647700000000001	0.0	-1.3102790000000002	20.597332	-14.762720000000002	-8.992132000000002	-19.343283	-2.847877	14.242629999999998	0.04312	0.0	-0.276358	-71.161514	715.868164	124.905495	197.83596799999998	-3.662	30.868047999999998
-0.54668	0.0	-0.58907	18.117939	-28.073008	-4.2133449999999995	-16.53697	-2.4123360000000003	15.346948999999999	0.042666	0.0	-0.265096	-68.52914399999999	744.432312	121.652557	197.34638999999999	-4.373087	31.762290999999998
-0.443329	0.0	-0.413753	15.887735000000001	-35.982212	-1.467743	-14.887751999999999	-2.076063	15.951969	0.042118	0.0	-0.253731	-65.798737	764.5507200000001	116.465515	193.990601	-4.908475	32.201519
-0.406206	0.0	-0.352835	13.853325	-39.826756	-0.304836	-14.052254999999999	-1.8128080000000002	16.177874	0.041533999999999995	0.0	-0.24227100000000001	-63.37275699999999	775.809814	109.86055	187.95636000000002	-5.239975	32.22213
-0.39607800000000004	0.0	-0.33620700000000003	12.069822	-40.755432	-0.198783	-13.702256	-1.5507030000000002	16.142319	0.040943	0.0	-0.230888	-61.418865000000004	778.3131099999999	102.472313	179.703201	-5.440105	31.866596
-0.400962	0.0	-0.342039	10.648928999999999	-39.778175	-0.7179800000000001	-13.605691	-1.2161520000000001	15.949525	0.040358	0.0	-0.21984800000000002	-59.950458999999995	772.881104	94.78067800000001	169.916626	-5.512154	31.191628
-0.416315	0.0	-0.36513	9.672338	-37.586403000000004	-1.61874	-13.723923000000001	-0.784356	15.647794000000001	0.03977	0.0	-0.208906	-58.885490000000004	760.6602780000001	86.860428	158.906265	-5.443925	30.251091
-0.43859899999999996	0.0	-0.40372800000000003	9.2687	-34.902176000000004	-2.6809689999999997	-14.090998	-0.334434	15.308071	0.039219	0.0	-0.19852899999999998	-58.147690000000004	744.275635	79.407829	147.75997900000002	-5.319283	29.190071000000003
-0.46850600000000003	0.0	-0.460164	9.446703	-31.952364000000003	-3.9013980000000004	-14.703323999999999	0.11436800000000001	14.969871	0.038633999999999995	0.0	-0.18756199999999998	-57.460861	723.8288570000001	71.81514	135.762589	-5.169522	27.964078999999998
-0.503043	0.0	-0.525683	10.182825999999999	-29.232519	-5.068296	-15.367045999999998	0.510307	14.705206	0.038024	0.0	-0.176898	-56.697166	702.292053	64.672127	124.233925	-4.992542	26.703946999999996
-0.543313	0.0	-0.5975020000000001	11.416197	-26.712124	-6.113237000000001	-15.960555	0.855825	14.513035999999998	0.037347000000000005	0.0	-0.16605699999999998	-55.689804	679.90387	57.65818	112.90274	-4.83953	25.392321
-0.588823	0.0	-0.671578	13.042855	-24.436977	-6.987873	-16.411348	1.0963319999999999	14.389060999999998	0.036578	0.0	-0.154912	-54.342888	657.414001	50.777153000000006	101.84139300000001	-4.78075	24.047131
-0.633757	0.0	-0.7386699999999999	14.774378	-22.594519000000002	-7.691255	-16.689882	1.182736	14.319424	0.035746	0.0	-0.144295	-52.75806	637.0945429999999	44.435482	91.929771	-4.761972	22.773861
-0.679595	0.0	-0.802203	16.630654999999997	-21.014774	-8.394103999999999	-16.85812	1.123767	14.281536	0.03478	0.0	-0.133171	-50.846619	617.417908	37.915302000000004	82.222084	-4.6634	21.474028
-0.723475	0.0	-0.858484	18.487642	-19.738483	-9.100671	-16.945169	0.899798	14.280308999999999	0.033732	0.0	-0.121438	-48.716747	598.706238	31.297163	72.705635	-4.475345	20.195478
-0.757708	0.0	-0.897998	19.984215	-18.890572	-9.65162	-16.963692	0.554575	14.313542000000002	0.032785	0.0	-0.11075499999999999	-46.830238	583.312927	25.631145	64.604637	-4.304245	19.123745
-0.799176	0.0	-0.9391649999999999	21.780039000000002	-18.01911	-10.201524000000001	-16.922915	-0.133209	14.400433	0.03142	0.0	-0.094684	-44.301678	562.5322269999999	17.7894	53.262978000000004	-4.042415	17.674929000000002
-0.8075289999999999	0.0	-0.9465040000000001	22.137148	-17.865915	-10.267755000000001	-16.910156	-0.337955	14.427244	0.031101999999999998	0.0	-0.09048099999999999	-43.725753999999995	557.617065	15.880219	50.453773	-3.962041	17.343258
-0.8210200000000001	0.0	-0.9614440000000001	22.667107	-17.630195999999998	-10.291209	-16.950438000000002	-0.824111	14.474739999999999	0.030579000000000002	0.0	-0.081213	-42.644455	548.140198	11.997554	44.515865000000005	-3.798928	16.761494
-0.8272950000000001	0.0	-0.9736670000000001	22.842405	-17.519737	-10.215032	-17.058392	-1.377094	14.493998000000001	0.030292000000000003	0.0	-0.071779	-41.795799	540.555176	8.440966	38.800422999999995	-3.65155	16.374401000000002
-0.8253889999999999	0.0	-0.9759770000000001	22.675902999999998	-17.539459	-10.088889	-17.118109	-1.941802	14.476871	0.030261	0.0	-0.06249400000000001	-41.1698	535.3476559999999	5.197908	33.455826	-3.49001	16.200335
-0.8175359999999999	0.0	-0.9654440000000001	22.208719	-17.632866	-9.911776	-17.023552	-2.457804	14.415495000000002	0.030507	0.0	-0.053501	-40.700672	532.756653	2.232311	28.503199	-3.329314	16.252905
-0.807492	0.0	-0.945541	21.447243	-17.712509	-9.703402	-16.747896	-2.919099	14.302716	0.030989	0.0	-0.044929000000000004	-40.336411	532.710693	-0.495374	23.934374	-3.222825	16.508148000000002
-0.796348	0.0	-0.9181290000000001	20.308235	-17.758093	-9.525495	-16.304216	-3.3560879999999997	14.141616	0.031658	0.0	-0.036469999999999995	-40.077346999999996	534.978271	-3.227457	19.510574	-3.1569990000000003	16.936308
-0.7848350000000001	0.0	-0.8883709999999999	18.842112	-17.777507999999997	-9.430005	-15.793021	-3.7412769999999997	13.952413	0.032445999999999996	0.0	-0.02839	-39.9604	539.147644	-6.000894000000001	15.306265	-3.075659	17.493126
-0.77278	0.0	-0.860553	17.009087	-17.762954999999998	-9.38829	-15.285957000000002	-4.081102	13.726859	0.033389999999999996	0.0	-0.020015	-39.982147	545.303162	-9.062018	10.914382000000002	-2.963743	18.207638
-0.761827	0.0	-0.840484	15.032205	-17.705185	-9.36153	-14.880931	-4.330342	13.488295	0.034397000000000004	0.0	-0.011970999999999999	-40.155014	552.83667	-12.158754	6.618192	-2.861873	19.016142000000002
-0.752266	0.0	-0.828467	13.029943	-17.611632999999998	-9.320003999999999	-14.590653	-4.458406	13.248631	0.035462	0.0	-0.004252000000000001	-40.508724	561.5573730000001	-15.293354999999998	2.387941	-2.778322	19.913996
-0.745292	0.0	-0.8265899999999999	11.089017	-17.453806	-9.246521000000001	-14.42715	-4.420228	13.008189	0.036634	0.0	0.003457	-41.08485	571.669617	-18.577254999999997	-1.9762810000000002	-2.710999	20.942277999999998
-0.7435510000000001	0.0	-0.838039	9.51036	-17.200751999999998	-9.16279	-14.414905	-4.204115	12.789636999999999	0.037817	0.0	0.010713	-41.821064	582.258606	-21.770796	-6.238019	-2.6757299999999997	22.019207
-0.745632	0.0	-0.856876	7.834935000000001	-15.812203	-8.506157	-13.549106	-3.6552830000000003	11.790078	0.039039	0.0	0.018092	-42.698440999999995	593.678345	-25.104126	-10.740927000000001	-2.664038	23.17683
-0.748254	0.0	-0.873337	5.586123000000001	-12.179657	-6.610366	-10.636948	-2.676018	9.113471	0.040195	0.0	0.025356	-43.591202	605.0627440000001	-28.471533	-15.341785	-2.650229	24.320465
-0.755641	0.0	-0.8956729999999999	3.827703	-8.560377	-4.7028360000000005	-7.667300999999999	-1.605588	6.468573	0.041213	0.0	0.032388	-44.374190999999996	615.76593	-31.820271	-19.943487	-2.6367599999999998	25.377458999999998
-0.773153	0.0	-0.931683	3.287522	-6.779533	-3.798342	-6.316374	-0.7555069999999999	5.241613	0.042095	0.0	0.039595	-44.980232	626.02124	-35.426464	-24.787014000000003	-2.6370669999999996	26.352109999999996
-0.789351	0.0	-0.9613889999999999	2.822149	-5.287854	-3.010453	-5.083683000000001	-0.217038	4.173973999999999	0.042781	0.0	0.046917	-45.312996000000005	635.384949	-39.451084	-29.810177000000003	-2.6109240000000002	27.182505
-0.803461	0.0	-0.987265	1.9019849999999998	-3.300911	-1.905275	-3.258873	0.066924	2.652154	0.043272000000000005	0.0	0.054607	-45.326972999999995	643.811035	-44.172558	-35.156689	-2.497745	27.859043
68.971687	0.0	68.032028	1.942666	0.026351	-2.128502	-1.7926939999999998	0.191374	1.8174540000000001	0.043595	0.0	0.062931	-44.956790999999996	651.276917	-49.883137	-40.985766999999996	-2.26443	28.392398999999997
0.29323	0.0	0.09579800000000001	4.068312000000001	7.6504970000000005	-5.165719	-0.732899	0.24403000000000002	2.243357	0.043764	0.0	0.071075	-44.232292	656.9080809999999	-56.215790000000005	-46.689743	-1.932207	28.749071
0.12003	0.0	-0.065839	7.477841000000001	23.660308999999998	-10.285088	1.557771	0.339077	2.839945	0.04382	0.0	0.08000299999999999	-43.173859	660.799683	-63.894791000000005	-52.866241	-1.493031	28.956001
0.044867000000000004	0.0	-0.13180899999999998	10.277628	48.806396	-14.855701000000002	6.433098	0.591593	2.1898169999999997	0.04375	0.0	0.08935599999999999	-42.015747	661.820984	-72.255798	-59.13756600000001	-1.0409389999999998	28.954887
-0.002264	0.0	-0.174125	11.826851	82.984818	-17.205269	14.449695000000002	0.9776389999999999	-0.187879	0.043564	0.0	0.099112	-40.91571	659.125488	-81.122528	-65.327072	-0.6343	28.714087
-0.033933	0.0	-0.20550100000000002	12.41656	125.53945900000001	-16.418701000000002	25.798515	1.397127	-4.259883	0.043276999999999996	0.0	0.10924500000000001	-39.866077000000004	651.5931400000001	-90.389565	-71.18306700000001	-0.301646	28.199147999999997
-0.053755	0.0	-0.22799899999999998	12.825072	169.913589	-12.355976	38.740082	1.8257169999999998	-9.133736	0.042904000000000005	0.0	0.118747	-38.834557000000004	639.1101070000001	-98.77780899999999	-75.892212	-0.073823	27.420361
-0.06769	0.0	-0.246302	13.874599	218.444275	-4.3989080000000005	53.803177000000005	2.383135	-14.786439000000001	0.042317	0.0	0.128748	-37.617611	618.987122	-106.84172099999999	-79.693413	0.11134100000000001	26.193775
-0.076672	0.0	-0.259868	15.824463	264.799408	6.6038190000000005	68.812798	2.9353700000000003	-20.302639000000003	0.04148	0.0	0.138473	-36.459995	591.840271	-113.433952	-81.95414699999999	0.25653400000000004	24.549669
-0.082898	0.0	-0.270059	18.920269	309.849823	20.442695999999998	83.677612	3.335	-25.686007	0.040305	0.0	0.148456	-35.586822999999995	556.178528	-118.27103400000001	-82.568054	0.343814	22.416521
-0.087426	0.0	-0.277174	23.537674	353.93017599999996	36.562801	98.10028100000001	3.5093870000000003	-30.942546999999998	0.038691	0.0	0.158838	-35.132571999999996	511.150055	-120.46071599999999	-81.190262	0.302039	19.77704
-0.09071900000000001	0.0	-0.281175	29.672741	395.45932	53.054874	111.193092	3.4242489999999997	-35.875828000000006	0.036604000000000005	0.0	0.168956	-35.100777	459.755829	-119.09143799999998	-77.678596	0.10347	16.829071
-0.093361	0.0	-0.282369	37.416275	436.408295	69.032921	123.228081	3.0783549999999997	-40.743355	0.033826	0.0	0.178817	-35.442928	402.763763	-113.785446	-72.02085100000001	-0.24714899999999998	13.6238
-0.095661	0.0	-0.28086300000000003	46.602467	478.025055	83.567032	134.25950600000002	2.4942	-45.728291	0.030003	0.0	0.188447	-36.137749	341.91693100000003	-104.448708	-64.43338	-0.778285	10.258466
-0.09765700000000001	0.0	-0.27711199999999997	56.44899	519.3289179999999	95.526527	143.912018	1.7293560000000001	-50.716324	0.024683	0.0	0.197755	-37.181545	281.528778	-92.046677	-55.673767000000005	-1.438337	6.948847
-0.099399	0.0	-0.271677	66.40007	560.193604	104.56395699999999	152.191574	0.86167	-55.682499	0.016822	0.0	0.207137	-38.578373	223.59251400000002	-77.762917	-46.31427	-2.1317169999999996	3.761276
-0.100888	0.0	-0.265194	75.82382199999999	599.230591	110.38008899999998	158.91214	0.01323	-60.45525	0.004821	0.0	0.216908	-40.174434999999995	170.973465	-63.104786	-37.085506	-2.7734400000000003	0.8242879999999999
-0.10215700000000001	0.0	-0.25804299999999997	84.56855	636.094299	113.242126	164.13948100000002	-0.701551	-64.981224	-0.014636000000000001	0.0	0.227989	-41.802944000000004	124.279854	-48.889233000000004	-28.334494	-3.3562300000000005	-1.819021
-0.10318800000000002	0.0	-0.250661	92.255875	669.2227780000001	113.476547	167.74809299999998	-1.156717	-69.055931	-0.047958999999999995	0.0	0.2411	-43.348896	84.900131	-36.030193	-20.469445999999998	-3.8900550000000003	-4.071683999999999
-0.10400799999999999	0.0	-0.243157	98.657097	697.6203	111.53900900000001	169.631104	-1.319642	-72.558128	-0.112581	0.0	0.257922	-44.841377	52.780398999999996	-24.973801	-13.613241	-4.352348999999999	-5.9420589999999995
-0.104599	0.0	-0.235833	103.368202	718.866516	108.076958	169.532227	-1.2186569999999999	-75.192986	-0.25345100000000004	0.0	0.28262	-46.22274	29.057751	-16.490076000000002	-8.212311	-4.704492	-7.364705000000001
